alloy,Fe,Ni,Co,Cr,V,Cu,VEC,AR1,AR2,PE,Density,TermalC,MP,FI,SI,TI,M,TEC,TC,MS,MagS
,0.346,0.091,0.518,0.0,0.045,0.0,8.530476228692345,136.77842101246506,124.99929861775104,1.852208064720663,8394.294060515485,88.57091621637136,1576.6984729123606,753.513507443499,1615.3370141220018,3128.505745409097,1.7109290632455887,11.92,736.004637501405,2.06518184191663,0.045234934780183214
,0.318,0.091,0.546,0.0,0.045,0.0,8.558594183446955,136.63697146529182,125.02812472877106,1.853607443522552,8423.106868533363,89.13019599333639,1593.3310609954547,753.443433152958,1617.7492162123542,3136.273553336088,1.6965017763657326,11.49,778.004430542247,2.04505254288952,0.04434192293773361
,0.273,0.091,0.591,0.0,0.045,0.0,8.603962147228549,136.40874441289472,125.07463529371555,1.855865323491237,8469.595969252432,90.03258682818078,1620.1675311560143,753.3303691729127,1621.6412737259268,3148.8068130190786,1.6732235317585298,14.07,842.592318509505,1.99183602547053,0.042832051520876886
,0.482,0.091,0.363,0.0,0.064,0.0,8.31205998111419,137.4523683799394,125.0092788328503,1.8402712078923873,8198.291789210996,84.45001796908613,1506.1958758758478,751.5490797001006,1598.8414672894723,3082.945865503497,1.7437612056400704,14.28,461.964148714065,1.87618503501647,0.046616889773184164
,0.454,0.091,0.391,0.0,0.064,0.0,8.339566232860735,137.31336087977195,125.03782755425814,1.8416385484770723,8226.51936103756,84.9974648599498,1522.5543865341926,751.476778820907,1601.204544529125,3090.5667834405176,1.7295293090588397,13.97,503.985419976377,1.92190122839014,0.04563672179959679
,0.436,0.091,0.409,0.0,0.064,0.0,8.357292300075175,137.2237791979789,125.0562254282842,1.842519714378282,8244.710274147375,85.35026030707948,1533.0964284717795,751.4301854043973,1602.7274007281069,3095.4779907119455,1.7203577375298509,10.48,530.952584701163,1.94410870461553,0.04511519752065624
,0.409,0.091,0.436,0.0,0.064,0.0,8.383945447675362,137.08908300405048,125.08388871343448,1.843844647006659,8272.062370144347,85.88072817743506,1548.9475812611051,751.3601269310537,1605.017187320605,3102.8625465029704,1.7065672420561149,4.23,571.181481013181,1.96729538523661,0.044390928247275065
,0.391,0.091,0.454,0.0,0.064,0.0,8.401757054721845,136.99906903223382,125.1023753691985,1.8447300651078795,8290.34106627074,86.23522609262652,1559.5404954246544,751.3133086709297,1606.5473922936787,3107.7974535516832,1.6973514117144584,7.38,597.763180700169,1.97624745876394,0.043865989340061196
,0.363,0.091,0.482,0.0,0.064,0.0,8.429532389908024,136.8587016733468,125.1312033721393,1.846110781877407,8318.844777943243,86.78802845299464,1576.059035314019,751.2403004991017,1608.9335866398578,3115.492924096983,1.6829802897774842,7.48,638.567119632292,1.98028891684486,0.043217591355344274
,0.345,0.091,0.5,0.0,0.064,0.0,8.447432079235618,136.7682425628097,125.14978144844753,1.8470005785642256,8337.213866208107,87.14427943768386,1586.7043337481566,751.1932507124714,1610.4713588102231,3120.452235337232,1.6737188851450457,10.93,664.351787056875,1.97679929249286,0.042844758147091475
,0.318,0.091,0.527,0.0,0.064,0.0,8.474346603899464,136.63222545563747,125.17771601668798,1.8483385042921472,8364.83419358412,87.67994940035506,1602.7109326346485,751.1225052028977,1612.783600450242,3127.9092085979696,1.6597931516398634,10.85,702.210954037312,1.96308865441198,0.042256503510939604
,0.454,0.091,0.382,0.0,0.073,0.0,8.300301446386753,137.31021122746364,125.10806299992007,1.8391805296383672,8199.421938966849,84.32205010009174,1527.0555738749104,750.389539553131,1598.8951975245704,3086.7010843066037,1.7122458276185781,13.88,476.049027941417,1.86807231278834,0.0443332709400403
,0.427,0.091,0.409,0.0,0.073,0.0,8.326810457635537,137.17595279219256,125.13573671974794,1.840497567393975,8226.645147565192,84.84980220184342,1542.8611666875618,750.3181434433551,1601.1741353353598,3094.0558175902147,1.6984756948225674,4.38,515.115740668794,1.90249235591396,0.0436247108694181
,0.409,0.091,0.427,0.0,0.073,0.0,8.344525642945026,137.08623186530218,125.154230245227,1.8413777046303743,8244.837609762764,85.20248326536037,1553.423575182345,750.2704315425533,1602.6970818250666,3098.9707675217037,1.6892735238351906,7.59,541.014250923224,1.9186761641022,0.04309089092059875
,0.382,0.091,0.454,0.0,0.073,0.0,8.371162433402038,136.95132627512993,125.18203735841217,1.8427010907948322,8272.192040156118,85.73277924719373,1569.305354395016,750.1986912879771,1604.9870046124865,3106.360952221699,1.6754370159997902,8.59,579.489832025084,1.93322515388865,0.04247271118457868
,0.363,0.091,0.473,0.0,0.073,0.0,8.389953046268051,136.85615870145097,125.20165356178424,1.8436346581151404,8291.48890373739,86.10687035682332,1580.5089701343243,750.1480829628931,1606.6024039099698,3111.5742717441863,1.665676213076773,8.55,606.198106522632,1.93674025876627,0.04203887840239069
,0.336,0.091,0.5,0.0,0.073,0.0,8.416721412756152,136.7205867268599,125.22959803196798,1.844964581324645,8318.978455041417,86.63978580742138,1596.4691995446212,750.0759883376213,1608.903638080882,3119.0009612615845,1.6517713579384914,10.8,643.466786899865,1.93263644751532,0.04147256795019238
,0.291,0.091,0.545,0.0,0.073,0.0,8.461508155092968,136.49375827631542,125.27635253924862,1.8471897050780242,8364.971827545312,87.53141836123638,1623.1726101749693,749.9553652354477,1612.753883553094,3131.426718730914,1.6285068391795399,12.61,703.25223229754,1.90358766505213,0.040625671400666495
,0.418,0.091,0.409,0.0,0.082,0.0,8.296382388654305,137.12821075765933,125.21510774419428,1.8384789877083625,8208.611889933673,84.35022696197743,1552.6086787876548,749.2080632515941,1599.6236100805213,3092.6361533446243,1.6766322545428005,7.72,499.265319259289,1.86159966624583,0.042225226176167
,0.391,0.091,0.436,0.0,0.082,0.0,8.32290057430002,136.99361464916228,125.2429513777456,1.839795750063044,8235.863584839193,84.87831492501965,1568.4599783705355,749.1349226852332,1601.9048735513609,3100.0035632122226,1.6628030392901214,6.89,536.599872858492,1.88303077844284,0.04143120259406408
,0.372,0.091,0.455,0.0,0.082,0.0,8.341607433825983,136.89866582694515,125.26259325477655,1.840724640475352,8255.087887559328,85.25084672165028,1579.6420418255,749.0833267608798,1603.514156926206,3105.200792890929,1.6530474251413088,7.48,562.563987725198,1.89121873257189,0.04108090132932965
,0.354,0.091,0.473,0.0,0.082,0.0,8.35936482883489,136.80853612134706,125.28123821058388,1.8416063851609548,8273.336462992229,85.6044707095231,1590.2565609279109,749.0343495817697,1605.041761307301,3110.1342377713327,1.6437869560735585,8.5,586.850754130845,1.89393290923189,0.04069418058061584
,0.336,0.091,0.491,0.0,0.082,0.0,8.377156482723253,136.7182325308566,125.29991913761856,1.8424898309736024,8291.620244926178,85.95877693494074,1600.891558345426,748.9852779122641,1606.5723128557213,3115.0772006183856,1.634508621024151,9.88,610.770856061443,1.89191998742292,0.0403056480369906
,0.318,0.091,0.509,0.0,0.082,0.0,8.394982494728943,136.62775455178053,125.31863614007862,1.8433749828409582,8309.939335344032,86.31376737414423,1611.5470933976862,748.9361114786523,1608.1058201085411,3120.0297090028303,1.625212368240605,10.98,634.260482423593,1.88535965781474,0.03996715952658122
,0.5,0.091,0.318,0.0,0.091,0.0,8.177416376241695,137.53118398990634,125.2007827837917,1.8320673916661279,8099.5045554464605,82.08679090655485,1509.2485859520941,748.3500407827557,1590.4494628367652,3066.5721554909396,1.70120950000487,19.79,360.898808422896,1.66124542568194,0.04306546857268431
,0.455,0.091,0.363,0.0,0.091,0.0,8.22111822951109,137.3088895439025,125.24693361102999,1.8342362033418138,8144.446695892207,82.95733043175933,1535.4378702358504,748.2266669363393,1594.2115118024433,3078.730336529149,1.6783293619572377,19.27,421.515920674461,1.75867351644294,0.04176199427240766
,0.409,0.091,0.409,0.0,0.091,0.0,8.26600795096308,137.08055287131512,125.29433887246674,1.8364639658900792,8190.610416996425,83.85153225332704,1562.3390103151464,748.0999396425115,1598.075817719106,3091.21899134211,1.6548273146319223,14.3,483.401656001641,1.82141882856925,0.0408257526237427
,0.382,0.091,0.436,0.0,0.091,0.0,8.292458950358679,136.94600685513942,125.32227213872575,1.8377766616233495,8217.812113053555,84.37843531881224,1578.1903459207674,748.0252663439472,1600.3528368263724,3098.5778563611925,1.6409788740649187,7.81,519.291054766324,1.8419716385939,0.040054796366542085
,0.363,0.091,0.455,0.0,0.091,0.0,8.311118373884247,136.85109357560873,125.34197720308964,1.8387026812901668,8237.001103221852,84.75013044113132,1589.372410540996,747.9725892906866,1601.95912259512,3103.7690469474137,1.6312097188869341,10.27,544.213151631285,1.84960301438446,0.03969453160679891
,0.318,0.091,0.5,0.0,0.091,0.0,8.355463259563294,136.62552827213383,125.38880709712777,1.8409034050266364,8282.604525757572,85.6334791514552,1615.9470459556583,747.8474001120633,1605.776526636857,3116.106124390812,1.6079929207390715,10.57,601.672278924589,1.84646985699664,0.0388197992538163
,0.273,0.091,0.545,0.0,0.091,0.0,8.400022459160803,136.39887283654298,125.43586331485439,1.8431147646170538,8328.42834458092,86.5210969882089,1642.6501136384438,747.7216059080121,1609.6123797693067,3128.5028255623765,1.5846639183785016,13.45,656.122133648584,1.8157931176339,0.03808108923458718
,0.345,0.091,0.455,0.0,0.109,0.0,8.250301581635036,136.75620079334902,125.50032505316122,1.8346694617702213,8200.923237665791,83.75134733445918,1608.7816613939046,745.7569916272217,1598.8572821305477,3100.9131308986134,1.5876498568574213,17.33,507.480385030234,1.7684626828948,0.03686910368429809
,0.464,0.091,0.318,0.0,0.127,0.0,8.057343756687377,137.34072723469737,125.5151247777419,1.824096671017749,8028.478216544652,80.11649470586184,1547.9981841148494,743.9573652552727,1584.3417929058714,3061.0417107384537,1.6146283306898679,20.43,315.535360160352,1.52219422491165,0.03677802729757498
,0.418,0.091,0.364,0.0,0.127,0.0,8.1015698672531,137.11381288633723,125.56290465670236,1.8262865958413763,8074.0873650956655,80.9985050629634,1574.7715186006603,743.8209766045525,1588.159280986257,3073.413696693331,1.5911094006831767,19.05,368.528898808548,1.61334110779739,0.03538108709768963
,0.373,0.091,0.409,0.0,0.127,0.0,8.145043687209201,136.89075837397158,125.60987179509368,1.8284392698224692,8118.920697421179,81.86551233476655,1601.0894359615145,743.6869079385624,1591.911833208651,3085.5752339169694,1.5679905300524062,20.25,419.82119387448,1.66758596532813,0.03472469819775018
,0.318,0.091,0.455,0.0,0.136,0.0,8.15947758388427,136.61448759994013,125.73680225373121,1.828646238461981,8147.044434477868,82.25976135501176,1637.7675005119063,742.4482107829681,1594.224983369654,3096.6480964698035,1.5225974155056923,19.78,452.308649545186,1.65182104369336,0.03262891799579353
,0.273,0.091,0.5,0.0,0.136,0.0,8.203263044568336,136.38934881695428,125.78437328192891,1.830813125227581,8192.230925368684,83.13323907881198,1664.3411332221365,742.310315015859,1598.0069970430504,3108.9136974053,1.4992222966407989,11.6,497.059940120877,1.64316218479407,0.03219392705466914
,0.48,0.2,0.3,0.0,0.02,0.0,8.61351334440306,137.4577556516524,124.66561675186328,1.8556555456275983,8334.584910494457,86.85914312150251,1480.9823089294391,754.4263952745247,1621.490746465911,3119.803159749892,1.708897514949208,13.69,626.925002946921,2.20271865448034,0.04175052757164942
,0.455,0.2,0.325,0.0,0.02,0.0,8.638630193161973,137.33287706721006,124.69080359051526,1.8569046445953845,8360.127943102174,87.35421139790992,1495.6451003323969,754.3653044574361,1623.6441847773722,3126.6993836943775,1.6960645952481208,13.09,665.341251276625,2.22615708026047,0.04065076053330072
,0.43,0.2,0.35,0.0,0.02,0.0,8.663814611019394,137.20766253563295,124.71605818655185,1.8581571038768787,8385.739691323983,87.85061150210583,1510.3473374319956,754.3040492944344,1625.8034162473139,3133.614159792419,1.6831971525531755,12.11,703.777841533848,2.23969027617652,0.03958541581567482
,0.56,0.2,0.2,0.0,0.04,0.0,8.44584389310286,137.84649627446663,124.74274696325199,1.8461941876439492,8193.073899714158,83.78365988863887,1444.5830094044918,752.1978311836706,1609.471509582958,3089.2559217134403,1.7113055084765074,13.81,458.194524747222,1.89720482955684,0.0427132482998139
,0.51,0.2,0.25,0.0,0.04,0.0,8.495330030433738,137.59926778995901,124.79302599302756,1.848652209519959,8243.477175106178,84.75967415542826,1473.6363729946358,752.0704272457,1613.7205851346546,3102.8844793857265,1.6857992719135626,13.58,527.248173287327,2.01574868015072,0.040790012682164284
,0.485,0.2,0.275,0.0,0.04,0.0,8.520172347769972,137.47515770988497,124.81826634679962,1.8498861502305661,8268.779900871614,85.24963876871281,1488.221323789348,752.0064697572467,1615.8536447940717,3109.72609145713,1.672994998698361,6.99,562.475796105761,2.05876400411748,0.0399470141177197
,0.46,0.2,0.3,0.0,0.04,0.0,8.545081185230151,137.35071530099472,124.84357428651533,1.851123395056803,8294.150379593886,85.74091535730005,1502.845328619219,751.9423410102104,1617.9924161345289,3116.5860232720925,1.6601564395576602,8.28,597.962600071145,2.09132960946961,0.03900562153195065
,0.41,0.2,0.35,0.0,0.04,0.0,8.595099492114988,137.1008281431814,124.89439401254025,1.8536078502831603,8345.09568736164,86.72742559538621,1532.2111295176007,751.8135669815339,1622.2871858697492,3130.361141250936,1.6343759111775134,11.56,669.074417941488,2.12636836887177,0.03730201491807783
,0.36,0.2,0.4,0.0,0.04,0.0,8.645387108697717,136.84959553728774,124.9454873632821,1.856105682369473,8396.31529600638,87.7192474241825,1561.7350424245806,751.6840996048229,1626.605079601201,3144.210427531194,1.6084565746940553,13.08,739.278941952001,2.1235396065443,0.035568259378543784
,0.31,0.2,0.45,0.0,0.04,0.0,8.695946215884614,136.5970065876937,124.99685655459075,1.8586169996433592,8447.811426853628,88.71642385766735,1591.4183477525446,751.5539332652518,1630.9462845901257,3158.134482737782,1.582397306020531,13.64,807.22906886292,2.08578585049687,0.033736523397433604
,0.25,0.2,0.51,0.0,0.04,0.0,8.756978617749487,136.2920939589706,125.05886684911263,1.8616485350797625,8509.974956378326,89.92016490858516,1627.2505354681407,751.3968030311948,1636.1867680995047,3174.942899267284,1.5509398724051038,13.57,883.832213207211,1.99894198373268,0.031484663454367706
,0.6,0.2,0.15,0.0,0.05,0.0,8.362921791806352,138.03875067175306,124.78089224942187,1.8415150067971169,8123.088638359152,82.26265811882558,1426.581480927336,751.095679206345,1603.5273118141558,3074.148571226249,1.7124963985381352,13.61,385.125461232753,1.68372396765411,0.0432700787365964
,0.525,0.2,0.225,0.0,0.05,0.0,8.436648052574872,137.66953331127473,124.8562889530674,1.8451748183333032,8198.239129808055,83.71721742236923,1469.9888695070401,750.900610128035,1609.8624395142078,3094.4837873321185,1.6743302198039869,12.04,481.909873122284,1.91002058969355,0.040091451152599544
,0.465,0.2,0.275,0.0,0.06,0.0,8.4521487272233,137.3684359690035,124.99533812244029,1.8453802477819234,8228.60765192972,84.13825200617329,1509.9981026325206,749.5353464969652,1612.3778963905222,3106.5393165936302,1.6244849423971628,5.44,536.151376387097,1.95345972444587,0.03695450781394735
,0.415,0.2,0.325,0.0,0.06,0.0,8.501753077767201,137.11942189644446,125.04639605434306,1.8478411252655014,8279.209235655044,85.11721392051055,1539.2860154431958,749.4005568106485,1616.643451041962,3120.242034414982,1.598694139381874,9.7,601.655933029347,2.00614169901021,0.03557634134872756
,0.365,0.2,0.375,0.0,0.06,0.0,8.55162362433295,136.86907151860632,125.0977279827443,1.85031520876406,8330.082366938983,86.10142932096906,1568.7310984575504,749.2650437910377,1620.9318963001072,3134.018286289951,1.5727649329989863,11.6,666.585621853826,2.01998038482905,0.03428579876430538
,0.315,0.2,0.425,0.0,0.06,0.0,8.601762515450803,136.61737404985706,125.14933611913368,1.8528026048664294,8381.229237505295,87.09094060966218,1598.3346202330033,749.1288015999407,1625.2434169203902,3147.8686657290564,1.5466962061625957,13.9,729.615334228174,1.99784821375693,0.03295505869582537
,0.265,0.2,0.475,0.0,0.06,0.0,8.652171922835116,136.36431858818048,125.20122269886443,1.8553034213116073,8432.65206272793,88.08579064625077,1628.0978630155666,748.9918243361676,1629.57819965188,3161.793772647198,1.520486829732688,14.63,789.377160393011,1.94289446333464,0.03152338517371447
,0.58,0.2,0.15,0.0,0.07,0.0,8.295720787240677,137.93174267550532,124.95669198264568,1.837059614728473,8083.504993572808,81.16552446565505,1448.3128272913486,748.6450953072397,1600.1019470951337,3071.0552323416005,1.6642778822377815,20.13,371.242500627149,1.58820312709766,0.040352762106036125
,0.53,0.2,0.2,0.0,0.07,0.0,8.344532001318003,137.68612070089773,125.00725849501414,1.8394796568680656,8133.335923041439,82.12913742494564,1477.2139086224736,748.5089678181125,1604.3024204983165,3084.559375659496,1.638789143298086,7.17,430.280353641272,1.74726602714434,0.03794683797106661
,0.505,0.2,0.225,0.0,0.07,0.0,8.369034956196009,137.5628198513978,125.03264259975984,1.8406945044081287,8158.350769309447,82.61286570967864,1491.7220888668808,748.4406325843595,1606.4110345168376,3091.3383796371545,1.6259939397379513,5.02,460.773351072007,1.80986977901257,0.03704471558531311
,0.48,0.2,0.25,0.0,0.07,0.0,8.39360315524518,137.43919068795495,125.05809429491995,1.841912586730332,8183.432222765022,83.09788202074004,1506.2689001335398,748.3721153939524,1608.5252631550902,3098.1354341110923,1.6131646663092924,6.24,491.714383664105,1.86155230191757,0.03617782157685756
,0.43,0.2,0.3,0.0,0.07,0.0,8.442936330996288,137.19094216001514,125.10920153920691,1.8443585075387858,8233.796018212162,84.07179935460147,1535.4790345597555,748.2345322284316,1612.7706542307724,3111.7839836967364,1.5874033640848868,7.52,554.321735030745,1.93333409227838,0.034899386242649766
,0.405,0.2,0.325,0.0,0.07,0.0,8.467701833760433,137.06632014833062,125.13485763331371,1.8455863721070074,8259.078897255908,84.56071076272734,1550.1426692003306,748.1654647862058,1614.9018619387482,3118.6356243491687,1.5744710605845957,9.15,585.672368591303,1.95406196272445,0.03427128795854293
,0.38,0.2,0.35,0.0,0.07,0.0,8.492533632838862,136.94136452823398,125.16058240781415,1.8468175236222415,8284.429457610671,85.05093096820245,1564.845557836269,748.0962124530495,1617.0387748091575,3125.505606584503,1.5615041377969263,10.73,616.83959940927,1.9651266460279,0.03368636363636389
,0.355,0.2,0.375,0.0,0.07,0.0,8.517431994797455,136.81607395834405,125.18637613886,1.8480519753007256,8309.84797141116,85.54246523347193,1579.5878583010187,748.026774485548,1619.18141578146,3132.3940041510346,1.5485024565237797,11.05,647.659156700344,1.96688272814668,0.03311427454954838
,0.33,0.2,0.4,0.0,0.07,0.0,8.542397187633105,136.69044709007898,125.21223910408571,1.8492897404296493,8335.334712252994,86.0353188492314,1594.3697292753254,747.9571501362968,1621.3298079182618,3139.3008911929637,1.5354658768198017,11.78,677.964136084302,1.95970169450846,0.0326030069644705
,0.28,0.2,0.45,0.0,0.07,0.0,8.592529145135895,136.43817902779983,125.26417385508583,1.8517752645451695,8386.513976806596,87.02500543739468,1624.0528217462775,747.8173392828099,1625.6439385564877,3153.1704322753035,1.50928745857148,13.11,736.349363054257,1.92010144022976,0.03140012788636651
,0.25,0.2,0.48,0.0,0.07,0.0,8.622738055915356,136.28616534699603,125.29546910740525,1.853273011291679,8417.353982137969,87.621378595969,1641.9394939765325,747.7330909548097,1628.2435814595967,3161.528049850582,1.4935126606061908,14.14,769.489532774136,1.88130898540677,0.03064908436154932
,0.445,0.2,0.275,0.0,0.08,0.0,8.384391359091108,137.26213194951,125.17171681842098,1.8408919819629803,8188.59264187323,83.03121534153463,1531.6896446138499,747.0738955024237,1608.9157524731372,3103.3650151400275,1.5761647601354978,6.74,509.721460121216,1.85291058977805,0.0341904059085234
,0.395,0.2,0.325,0.0,0.08,0.0,8.433717408011661,137.01332260100028,125.22314562542202,1.8433360434176531,8238.988060325335,84.00529962294983,1560.9780191046148,746.9327963647754,1613.1636903303552,3117.032366518329,1.5502955143804937,8.64,569.664917691126,1.90309886649509,0.032958859621564376
,0.37,0.2,0.35,0.0,0.08,0.0,8.458479368152142,136.88841887760864,125.24896318220794,1.8445629763191502,8264.28685011861,84.49429553236719,1575.6809514819447,746.8619637864773,1615.2961795566678,3123.893455485753,1.5373090042855655,10.01,599.382161616555,1.91360721031214,0.03248393603652793
,0.345,0.2,0.375,0.0,0.08,0.0,8.483307638667615,136.76318067291223,125.27484987616486,1.8457931948402158,8289.653387869985,84.98460093028788,1590.423257033043,746.7909415246967,1617.4343794036047,3130.772917852525,1.5242877174464144,11.07,628.711639785074,1.91486438350403,0.03195625630488678
,0.295,0.2,0.425,0.0,0.08,0.0,8.533164179124856,136.51169543090356,125.32683178943435,1.8482635416744233,8340.590798708705,85.96916128831208,1620.0266219828186,746.6483248947699,1621.7280029609935,3144.5872587909835,1.4981402532605035,12.41,685.537203780416,1.89114502046029,0.031040389726429196
,0.485,0.2,0.225,0.0,0.09,0.0,8.301685545004052,137.45652256471988,125.20830848259021,1.836231663317035,8118.617969942583,81.51282087248063,1513.3705505641399,745.9902487388449,1602.9730896983465,3088.2052387582426,1.577846166954175,6.76,439.528352032535,1.71456345303586,0.034354184151837414
,0.41,0.2,0.3,0.0,0.09,0.0,8.375173051688016,137.0849480591927,125.28541965465715,1.8398706557932354,8193.75670856257,82.96450153977655,1557.128357446345,745.7747579795393,1609.3065178039349,3108.5982926363813,1.539138701016204,8.33,525.102024275557,1.83373872559866,0.032356329620935806
,0.36,0.2,0.35,0.0,0.09,0.0,8.424491951330891,136.83557715827538,125.33717046684441,1.8423128546489773,8244.183782176975,83.93875276116802,1586.4950754586544,745.6301379262577,1613.5570049850849,3122.2844690085485,1.5131613653551303,10.18,581.902661988203,1.86316065511941,0.031224451542421698
,0.31,0.2,0.4,0.0,0.09,0.0,8.474075088272372,136.5848701956518,125.38919854585863,1.8447681381443395,8294.881030385806,84.91822375657655,1616.0191323875406,745.4847430379234,1617.8302651246472,3136.043972204694,1.4870448501695779,11.79,636.990062991107,1.85583108030426,0.030375658226456638
,0.26,0.2,0.45,0.0,0.09,0.0,8.523924591784244,136.3328164050958,125.44150612596587,1.847236611717707,8345.850630304649,85.90295658788212,1645.7017960983553,745.3385670707759,1622.1264817312258,3149.8773931055816,1.4607880339258492,13.55,689.019045229735,1.81485840179791,0.02955450758618057
,0.55,0.2,0.15,0.0,0.1,0.0,8.195408253437915,137.77200930083123,125.21911241513043,1.830408945287161,8024.4175479113965,79.52780703298984,1480.7517235669134,744.9870505829933,1594.9888239151387,3066.4377320016106,1.5923009590123052,20.37,350.213084265637,1.45458399412027,0.03515204591976698
,0.5,0.2,0.2,0.0,0.1,0.0,8.243811409709553,137.52668114878966,125.27022622266179,1.832804315008334,8073.946603130753,80.48427147252089,1509.6543597486877,744.8416342603628,1599.163500461295,3079.8902406869306,1.5666960151036635,14.32,402.119324813781,1.6084794176655,0.03363139624509373
,0.45,0.2,0.25,0.0,0.1,0.0,8.292471578538434,137.28005034583484,125.32161143584922,1.8352124037367992,8123.738649239964,81.44581457614021,1538.7104640306513,744.6954458017015,1603.3603438324562,3093.414179913662,1.540955113281965,15.76,455.941064331268,1.71802431852835,0.032343526025643186
,0.375,0.2,0.325,0.0,0.1,0.0,8.365948226129868,136.90763888426287,125.39920288881073,1.8388486074559551,8198.924426701788,82.89774056548609,1582.5850576888358,744.4747018520297,1609.6975594402304,3113.8352705207444,1.502086461212758,10.85,537.580333938016,1.80442203758685,0.03073187121536581
,0.325,0.2,0.375,0.0,0.1,0.0,8.415259954005606,136.6577056979673,125.45127614935463,1.8412889404621207,8249.383187680365,83.87215871913472,1612.0302228406435,744.3265559317509,1613.9505984911957,3127.5402951231413,1.4760008890403427,11.34,590.75553914305,1.81397317133463,0.02969259617023686
,0.275,0.2,0.425,0.0,0.1,0.0,8.464835974662122,136.40643296143367,125.50362850348186,1.8437423527584267,8300.112389116579,84.85179939680678,1641.6332032813027,744.1776160036587,1618.226432272056,3141.318773632324,1.4497755077656176,12.94,641.391694712025,1.78855110329544,0.02891535834261817
,0.25,0.2,0.45,0.0,0.1,0.0,8.48972375966424,136.28029089192248,125.52991004275464,1.844973996543939,8325.579085353074,85.34359132044975,1656.4942712507054,744.1028462891978,1620.3729545308736,3148.235742889874,1.436610036997279,13.2,665.33240460268,1.76373981866849,0.028565313856448317
,0.405,0.2,0.275,0.0,0.12,0.0,8.249669151590446,137.0507673028724,125.52241118471115,1.8319679476380624,8109.03066010537,80.8300905435153,1574.8190119487315,742.1797840459051,1602.0319598452259,3097.0535406703066,1.4800895759809762,14.41,456.559976802266,1.66520074414083,0.02903316116323082
,0.38,0.2,0.3,0.0,0.12,0.0,8.27402416446677,136.92673279187312,125.54845689942991,1.8331717295501406,8133.990834515374,81.31166031167515,1589.4438672833185,742.1031023183798,1604.13567087424,3103.843075517685,1.4670950069780688,10.09,481.093314945039,1.69242791474697,0.028767753987772583
,0.33,0.2,0.35,0.0,0.12,0.0,8.322928825522522,136.6776725367857,125.60075647556832,1.8355889135070602,8184.110654841989,82.27864835664757,1618.8104538155992,741.9491260543214,1608.3599049305158,3117.476404398413,1.4410020216908175,11.97,529.336819492036,1.71802511915581,0.027989554199227912
,0.47,0.2,0.2,0.0,0.13,0.0,8.143676956713332,137.36816944744487,125.53166362233492,1.8261678199777491,8014.90289649534,78.848977737964,1541.906025238324,741.1956425729076,1594.0544861209205,3075.2482775195467,1.4950224293824976,19.61,373.722375867036,1.48003725334465,0.029215306046254753
,0.42,0.2,0.25,0.0,0.13,0.0,8.191930090091478,137.12183856480908,125.58359099201833,1.8285513153510202,8064.3933791634345,79.80338670836876,1570.9627360507006,741.0402290497223,1598.2255610740322,3088.7204735580035,1.4691668926502537,19.75,419.940157365367,1.58441500595305,0.028280816311737258
,0.37,0.2,0.3,0.0,0.13,0.0,8.240439370002367,136.8742000613604,125.63579401251997,1.8309474632513485,8114.146576698974,80.7628620554308,1600.1736912655952,740.8839905306803,1602.4187777268069,3102.2641852900974,1.4431741046014108,18.63,466.377845586538,1.64738153634115,0.02740992895149845
,0.32,0.2,0.35,0.0,0.13,0.0,8.289206841463068,136.6252434973444,125.68827488457487,1.8333563646937021,8164.164586559154,81.72744422797695,1629.5401223360839,740.7269204291979,1606.6343128536605,3115.879983681254,1.4170429694519187,13.5,511.774076199862,1.67164007160345,0.02679897928107032
,0.27,0.2,0.4,0.0,0.13,0.0,8.338234571318022,136.37495832157862,125.74103583240732,1.8357781217712268,8214.449528588255,82.69717410656222,1659.063273859087,740.5690120883899,1610.8723451158003,3129.5684457910656,1.3907723797219393,14.07,561.547155753562,1.68996245596193,0.026276332288935642
,0.5,0.2,0.15,0.0,0.15,0.0,8.029512035969626,137.50784328231563,125.65310162350987,1.819410111321756,7926.699113698925,76.81936057010576,1534.3989597292789,738.9373999553306,1586.5327739794593,3058.8013399026013,1.473265990445069,18.41,314.641576292236,1.25554744658221,0.027920878419134747
,0.68,0.3,0.0,0.0,0.02,0.0,8.511573272369555,138.44349885595597,124.46673828815614,1.8486864959308131,8133.753623723492,82.08531466280517,1361.3846990159977,752.6699903674843,1614.5698882880852,3081.036495808941,1.7023703670999482,17.56,415.019269924795,1.44776986002566,0.04210015926597742
,0.655,0.3,0.025,0.0,0.02,0.0,8.536277886787277,138.32130608159542,124.49138334001206,1.8499125705168007,8158.748349686989,82.56858491970793,1375.72701073422,752.6072394661335,1616.6903996670721,3087.805216730103,1.6896702056442428,9.25,440.663308628843,1.56650902137345,0.04045987501284774
,0.63,0.3,0.05,0.0,0.02,0.0,8.561048227894684,138.19878821304698,124.51609396009137,1.8511419070773523,8183.809574182683,83.05314091836216,1390.1074802093601,752.5443216158496,1618.8165526719931,3094.5919458505455,1.6769362553765834,5.11,467.722361918542,1.67390638412473,0.04002587028770362
,0.605,0.3,0.075,0.0,0.02,0.0,8.58588455834021,138.07594395121166,124.5408704104092,1.852374518647546,8208.937562943334,83.53898779668137,1404.5262599224704,752.4812361494932,1620.9483698471777,3101.3967551322853,1.6641683812745247,1.86,496.054493836745,1.77006599173668,0.03907135792343101
